year,date,home_team,away_team,home_team_goals,away_team_goals,goal_difference,winning_team,venue,attendance,referee,notes,home_score,home_xg,home_penalty,away_score,away_xg,away_penalty,home_manager,home_captain,away_manager,away_captain,officials,round,score,host,home_goal,away_goal,home_goal_long,away_goal_long,home_own_goal,away_own_goal,home_penalty_goal,away_penalty_goal,home_penalty_miss_long,away_penalty_miss_long,home_penalty_shootout_goal_long,away_penalty_shootout_goal_long,home_penalty_shootout_miss_long,away_penalty_shootout_miss_long,home_red_card,away_red_card,home_yellow_red_card,away_yellow_red_card,home_yellow_card_long,away_yellow_card_long,home_substitute_in_long,away_substitute_in_long
2018,16-06-2018,Argentina,Iceland,1,1,0,Draw,"Otkrytie Arena, Moskva",44190,Szymon Marciniak,Unknown,1,1.9,0.0,1,1.0,0.0,Jorge Sampaoli,Lionel Messi,Heimir Hallgrímsson,Aron Gunnarsson,Szymon Marciniak (Referee) · Paweł Sokolnicki (Ar1) · Tomasz Listkiewicz (Ar2) · Wilmar Roldán (4Th) · Mark Geiger (Var),Group Stage,1–1,Russia,Sergio Agüero · 19,Alfreð Finnbogason · 23,['19&Rsquor;|1:0|Sergio Agüero|Assist:|Marcos Rojo'],['23&Rsquor;|1:1|Alfreð Finnbogason'],Unknown,Unknown,Unknown,Unknown,['64&Rsquor;|1:1|Lionel Messi|Penalty Saved By Hannes Þór Halldórsson'],Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"['54&Rsquor;|1:1|Éver Banega|For Lucas Biglia', '75&Rsquor;|1:1|Cristian Pavón|For Ángel Di María', '84&Rsquor;|1:1|Gonzalo Higuaín|For Maximiliano Meza']","['63&Rsquor;|1:1|Rúrik Gíslason|For Jóhann Berg Guðmundsson', '76&Rsquor;|1:1|Ari Freyr Skúlason|For Aron Gunnarsson', '89&Rsquor;|1:1|Björn Sigurðarson|For Alfreð Finnbogason']"
2018,16-06-2018,Peru,Denmark,0,1,1,Denmark,"Mordovia Arena, Saransk",40502,Bakary Papa Gassama,Unknown,0,1.7,0.0,1,1.0,0.0,Ricardo Gareca,Alberto Rodríguez,Åge Hareide,Simon Kjær,Bakary Papa Gassama (Referee) · Jean-Claude Birumushahu (Ar1) · Abdelhak Etchiali (Ar2) · Mehdi Abid Charef (4Th) · Felix Zwayer (Var),Group Stage,0–1,Russia,Unknown,Yussuf Poulsen · 59,Unknown,['59&Rsquor;|0:1|Yussuf Poulsen|Assist:|Christian Eriksen'],Unknown,Unknown,Unknown,Unknown,['45+1&Rsquor;|0:0|Christian Cueva|Penalty Miss'],Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,['38&Rsquor;|0:0|Renato Tapia'],"['86&Rsquor;|0:1|Thomas Delaney', '90+3&Rsquor;|0:1|Yussuf Poulsen']","['62&Rsquor;|0:1|Paolo Guerrero|For Edison Flores', '85&Rsquor;|0:1|Raúl Ruidíaz|For Jefferson Farfán', '87&Rsquor;|0:1|Pedro Aquino|For Renato Tapia']","['35&Rsquor;|0:0|Lasse Schöne|For William Kvist', '67&Rsquor;|0:1|Martin Braithwaite|For Pione Sisto', '81&Rsquor;|0:1|Mathias Jørgensen|For Andreas Christensen']"
2018,16-06-2018,Croatia,Nigeria,2,0,2,Croatia,"Kaliningrad Stadium, Kaliningrad",31136,Sandro Ricci,Unknown,2,1.5,0.0,0,0.7,0.0,Zlatko Dalić,Luka Modrić,Gernot Rohr,John Obi Mikel,Sandro Ricci (Referee) · Emerson De Carvalho (Ar1) · Marcelo Van Gasse (Ar2) · Antonio Matéu Lahoz (4Th) · Daniele Orsato (Var),Group Stage,2–0,Russia,Unknown,Unknown,Unknown,Unknown,Oghenekaro Etebo (Og) · 32,Unknown,Luka Modrić (P) · 71,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"['30&Rsquor;|0:0|Ivan Rakitić', '89&Rsquor;|2:0|Marcelo Brozović']",['70&Rsquor;|1:0|William Troost-Ekong'],"['60&Rsquor;|1:0|Marcelo Brozović|For Andrej Kramarić', '78&Rsquor;|2:0|Mateo Kovačić|For Ante Rebić', '86&Rsquor;|2:0|Marko Pjaca|For Mario Mandžukić']","['62&Rsquor;|1:0|Ahmed Musa|For Alex Iwobi', '72&Rsquor;|2:0|Kelechi Iheanacho|For Odion Ighalo', '88&Rsquor;|2:0|Simeon Nwankwo|For John Obi Mikel']"
2022,02-12-2022,Serbia,Switzerland,2,3,1,Switzerland,"Stadium 974, Doha",41378,Fernando Rapallini,Unknown,2,1.3,0.0,3,2.7,0.0,Dragan Stojković,Dušan Tadić,Murat Yakin,Granit Xhaka,Fernando Rapallini (Referee) · Juan Pablo Belatti (Ar1) · Diego Bonfá (Ar2) · Kevin Ortega (4Th) · Mauro Vigliano (Var),Group Stage,2–3,Qatar,Aleksandar Mitrović · 26|Dušan Vlahović · 35,Xherdan Shaqiri · 20|Breel Embolo · 44|Remo Freuler · 48,"['26&Rsquor;|1:1|Aleksandar Mitrović|Assist:|Dušan Tadić', '35&Rsquor;|2:1|Dušan Vlahović']","['20&Rsquor;|0:1|Xherdan Shaqiri|Assist:|Djibril Sow', '44&Rsquor;|2:2|Breel Embolo|Assist:|Silvan Widmer', '48&Rsquor;|2:3|Remo Freuler|Assist:|Ruben Vargas']",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"['47&Rsquor;|2:2|Sergej Milinković-Savić', '56&Rsquor;|2:3|Strahinja Pavlović', '66&Rsquor;|2:3|Predrag Rajković', '81&Rsquor;|2:3|Nemanja Gudelj', '82&Rsquor;|2:3|Aleksandar Mitrović', '90+5&Rsquor;|2:3|Nikola Milenković', '90+10&Rsquor;|2:3|Saša Lukić']","['15&Rsquor;|0:0|Silvan Widmer', '34&Rsquor;|1:1|Ruben Vargas', '90+5&Rsquor;|2:3|Granit Xhaka', '90+9&Rsquor;|2:3|Fabian Schär']","['55&Rsquor;|2:3|Nemanja Gudelj|For Miloš Veljković', '55&Rsquor;|2:3|Luka Jović|For Dušan Vlahović', '67&Rsquor;|2:3|Nemanja Maksimović|For Sergej Milinković-Savić', '78&Rsquor;|2:3|Filip Đuričić|For Dušan Tadić', '78&Rsquor;|2:3|Nemanja Radonjić|For Andrija Živković']","['68&Rsquor;|2:3|Edimilson Fernandes|For Djibril Sow', '69&Rsquor;|2:3|Denis Zakaria|For Xherdan Shaqiri', '83&Rsquor;|2:3|Christian Fassnacht|For Ruben Vargas', '90+6&Rsquor;|2:3|Noah Okafor|For Breel Embolo']"
2022,02-12-2022,Korea Republic,Portugal,2,1,1,Korea Republic,"Education City Stadium, Doha",44097,Facundo Tello,Unknown,2,1.7,0.0,1,1.3,0.0,Sérgio Costa,Son Heung-Min,Fernando Santos,Cristiano Ronaldo,Facundo Tello (Referee) · Ezequiel Brailovsky (Ar1) · Gabriel Chade (Ar2) · Maguette Ndiaye (4Th) · Nicolás Gallo (Var),Group Stage,2–1,Qatar,Kim Young-Gwon · 27|Hwang Hee-Chan · 90+1,Ricardo Horta · 5,"['27&Rsquor;|1:1|Kim Young-Gwon', '90+1&Rsquor;|2:1|Hwang Hee-Chan|Assist:|Son Heung-Min']",['5&Rsquor;|0:1|Ricardo Horta|Assist:|Diogo Dalot'],Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"['36&Rsquor;|1:1|Lee Kangin', '90+2&Rsquor;|2:1|Hwang Hee-Chan']",Unknown,"['66&Rsquor;|1:1|Hwang Hee-Chan|For Lee Jae-Sung', '81&Rsquor;|1:1|Son Jun-Ho|For Kim Young-Gwon', '81&Rsquor;|1:1|Hwang Ui-Jo|For Lee Kangin', '90+3&Rsquor;|2:1|Cho Yumin|For Cho Guesung']","['65&Rsquor;|1:1|João Palhinha|For Matheus Nunes', '65&Rsquor;|1:1|Rafael Leão|For Rúben Neves', '65&Rsquor;|1:1|André Silva|For Cristiano Ronaldo', '82&Rsquor;|1:1|Bernardo Silva|For João Mário', '82&Rsquor;|1:1|William Carvalho|For Vitinha']"
2022,03-12-2022,Argentina,Australia,2,1,1,Argentina,"Ahmed Bin Ali Stadium, Umm Al-Afā'Ī",45032,Szymon Marciniak,Unknown,2,1.6,0.0,1,0.6,0.0,Lionel Scaloni,Lionel Messi,Graham Arnold,Mathew Ryan,Szymon Marciniak (Referee) · Paweł Sokolnicki (Ar1) · Tomasz Listkiewicz (Ar2) · Mario Escobar (4Th) · Tomasz Kwiatkowski (Var),Round Of 16,2–1,Qatar,Lionel Messi · 35|Julián Álvarez · 57,Unknown,"['35&Rsquor;|1:0|Lionel Messi|Assist:|Nicolás Otamendi', '57&Rsquor;|2:0|Julián Álvarez']",Unknown,Unknown,Enzo Fernández (Og) · 77,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"['15&Rsquor;|0:0|Jackson Irvine', '38&Rsquor;|1:0|Miloš Degenek']","['50&Rsquor;|1:0|Lisandro Martínez|For Papu Gómez', '71&Rsquor;|2:0|Lautaro Martínez|For Julián Álvarez', '72&Rsquor;|2:0|Nicolás Tagliafico|For Marcos Acuña', '80&Rsquor;|2:1|Exequiel Palacios|For Nahuel Molina', '80&Rsquor;|2:1|Gonzalo Montiel|For Alexis Mac Allister']","['58&Rsquor;|2:0|Craig Goodwin|For Riley Mcgree', '58&Rsquor;|2:0|Ajdin Hrustic|For Keanu Baccus', '72&Rsquor;|2:0|Jamie Maclaren|For Mitchell Duke', '72&Rsquor;|2:0|Fran Karačić|For Miloš Degenek', '72&Rsquor;|2:0|Garang Kuol|For Mathew Leckie']"
2022,03-12-2022,Netherlands,United States,3,1,2,Netherlands,"Khalifa International Stadium, Doha",44846,Wilton Sampaio,Unknown,3,1.7,0.0,1,1.5,0.0,Louis Van Gaal,Virgil Van Dijk,Gregg Berhalter,Tyler Adams,Wilton Sampaio (Referee) · Bruno Boschilia (Ar1) · Bruno Pires (Ar2) · Andrés Matonte (4Th) · Nicolás Gallo (Var),Round Of 16,3–1,Qatar,Memphis · 10|Daley Blind · 45+1|Denzel Dumfries · 81,Haji Wright · 76,"['10&Rsquor;|1:0|Memphis|Assist:|Denzel Dumfries', '45+1&Rsquor;|2:0|Daley Blind|Assist:|Denzel Dumfries', '81&Rsquor;|3:1|Denzel Dumfries|Assist:|Daley Blind']",['76&Rsquor;|2:1|Haji Wright|Assist:|Christian Pulisic'],Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"['60&Rsquor;|2:0|Teun Koopmeiners', '87&Rsquor;|3:1|Frenkie De Jong']",Unknown,"['46&Rsquor;|2:0|Teun Koopmeiners|For Davy Klaassen', '46&Rsquor;|2:0|Steven Bergwijn|For Marten De Roon', '82&Rsquor;|3:1|Xavi Simons|For Memphis', '90+3&Rsquor;|3:1|Matthijs De Ligt|For Nathan Aké', '90+4&Rsquor;|3:1|Wout Weghorst|For Cody Gakpo']","['46&Rsquor;|2:0|Gio Reyna|For Jesús Ferreira', '67&Rsquor;|2:0|Brenden Aaronson|For Timothy Weah', '67&Rsquor;|2:0|Haji Wright|For Weston Mckennie', '75&Rsquor;|2:0|Deandre Yedlin|For Sergiño Dest', '90+2&Rsquor;|3:1|Jordan Morris|For Antonee Robinson']"
2022,04-12-2022,England,Senegal,3,0,3,England,"Al Bayt Stadium, Al Khor",65985,Iván Barton,Unknown,3,1.0,0.0,0,0.8,0.0,Gareth Southgate,Harry Kane,Aliou Cissé,Kalidou Koulibaly,Iván Barton (Referee) · David Morán (Ar1) · Kathryn Nesbitt (Ar2) · Said Martínez (4Th) · Drew Fischer (Var),Round Of 16,3–0,Qatar,Jordan Henderson · 39|Harry Kane · 45+3|Bukayo Saka · 57,Unknown,"['39&Rsquor;|1:0|Jordan Henderson|Assist:|Jude Bellingham', '45+3&Rsquor;|2:0|Harry Kane|Assist:|Phil Foden', '57&Rsquor;|3:0|Bukayo Saka|Assist:|Phil Foden']",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,['76&Rsquor;|3:0|Kalidou Koulibaly'],"['65&Rsquor;|3:0|Jack Grealish|For Phil Foden', '65&Rsquor;|3:0|Marcus Rashford|For Bukayo Saka', '76&Rsquor;|3:0|Eric Dier|For John Stones', '77&Rsquor;|3:0|Mason Mount|For Jude Bellingham', '82&Rsquor;|3:0|Kalvin Phillips|For Jordan Henderson']","['46&Rsquor;|2:0|Pape Matar Sarr|For Krépin Diatta', '46&Rsquor;|2:0|Pape Gueye|For Pathé Ciss', '46&Rsquor;|2:0|Bamba Dieng|For Iliman Ndiaye', '72&Rsquor;|3:0|Famara Diedhiou|For Boulaye Dia', '84&Rsquor;|3:0|Fodé Ballo-Touré|For Ismail Jakobs']"
2022,04-12-2022,France,Poland,3,1,2,France,"Al Thumama Stadium, Ath-Thumāma",40989,Jesús Valenzuela,Unknown,3,1.4,0.0,1,1.7,0.0,Didier Deschamps,Hugo Lloris,Czesław Michniewicz,Robert Lewandowski,Jesús Valenzuela (Referee) · Jorge Urrego (Ar1) · Tulio Moreno (Ar2) · Kevin Ortega (4Th) · Juan Soto (Var),Round Of 16,3–1,Qatar,Olivier Giroud · 44|Kylian Mbappé · 74|Kylian Mbappé · 90+1,Unknown,"['44&Rsquor;|1:0|Olivier Giroud|Assist:|Kylian Mbappé', '74&Rsquor;|2:0|Kylian Mbappé|Assist:|Ousmane Dembélé', '90+1&Rsquor;|3:0|Kylian Mbappé|Assist:|Marcus Thuram']",Unknown,Unknown,Unknown,Unknown,Robert Lewandowski (P) · 90+9,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,['32&Rsquor;|0:0|Aurélien Tchouaméni'],"['47&Rsquor;|1:0|Bartosz Bereszyński', '88&Rsquor;|2:0|Matty Cash']","['66&Rsquor;|1:0|Youssouf Fofana|For Aurélien Tchouaméni', '76&Rsquor;|2:0|Kingsley Coman|For Ousmane Dembélé', '76&Rsquor;|2:0|Marcus Thuram|For Olivier Giroud', '90+2&Rsquor;|3:0|Axel Disasi|For Jules Koundé']","['64&Rsquor;|1:0|Arkadiusz Milik|For Sebastian Szymański', '71&Rsquor;|1:0|Nicola Zalewski|For Jakub Kamiński', '71&Rsquor;|1:0|Krystian Bielik|For Grzegorz Krychowiak', '86&Rsquor;|2:0|Jan Bednarek|For Jakub Kiwior', '87&Rsquor;|2:0|Kamil Grosicki|For Przemysław Frankowski']"
2022,05-12-2022,Brazil,Korea Republic,4,1,3,Brazil,"Stadium 974, Doha",43847,Clément Turpin,Unknown,4,3.6,0.0,1,0.5,0.0,Tite,Thiago Silva,Paulo Bento,Son Heung-Min,Clément Turpin (Referee) · Nicolas Danos (Ar1) · Cyril Gringore (Ar2) · Slavko Vinčič (4Th) · Jérôme Brisard (Var),Round Of 16,4–1,Qatar,Vinicius Júnior · 7|Richarlison · 29|Lucas Paquetá · 36,Paik Seung-Ho · 76,"['7&Rsquor;|1:0|Vinicius Júnior|Assist:|Raphinha', '29&Rsquor;|3:0|Richarlison|Assist:|Thiago Silva', '36&Rsquor;|4:0|Lucas Paquetá|Assist:|Vinicius Júnior']",['76&Rsquor;|4:1|Paik Seung-Ho'],Unknown,Unknown,Neymar (P) · 11,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,['44&Rsquor;|4:0|Jung Woo-Young'],"['63&Rsquor;|4:0|Dani Alves|For Éder Militão', '72&Rsquor;|4:0|Gleison Bremer|For Danilo', '72&Rsquor;|4:0|Martinelli|For Vinicius Júnior', '80&Rsquor;|4:1|Wéverton|For Alisson', '81&Rsquor;|4:1|Rodrygo|For Neymar']","['46&Rsquor;|4:0|Hong Chul|For Kim Jin-Su', '46&Rsquor;|4:0|Son Jun-Ho|For Jung Woo-Young', '65&Rsquor;|4:0|Paik Seung-Ho|For Hwang In-Beom', '74&Rsquor;|4:0|Lee Kangin|For Lee Jae-Sung', '80&Rsquor;|4:1|Hwang Ui-Jo|For Cho Guesung']"
2022,05-12-2022,Japan,Croatia,1,1,0,Draw,"Al Janoub Stadium, Al Wakrah",42523,Ismail Elfath,Croatia Won On Penalty Kicks Following Extra Time,1,1.2,1.0,1,1.4,3.0,Hajime Moriyasu,Maya Yoshida,Zlatko Dalić,Luka Modrić,Ismail Elfath (Referee) · Corey Parker (Ar1) · Kyle Atkins (Ar2) · Mustapha Ghorbal (4Th) · Nicolás Gallo (Var),Round Of 16,(1) 1–1 (3),Qatar,Daizen Maeda · 43,Ivan Perišić · 55,['43&Rsquor;|1:0|Daizen Maeda|Assist:|Maya Yoshida'],['55&Rsquor;|1:1|Ivan Perišić|Assist:|Dejan Lovren'],Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,['5|1:2|Takuma Asano'],"['2|0:1|Nikola Vlašić', '4|0:2|Marcelo Brozović', '8|1:3|Mario Pašalić']","['1|0:0|Takumi Minamino', '3|0:1|Kaoru Mitoma', '7|1:2|Maya Yoshida']",['6|1:2|Marko Livaja'],Unknown,Unknown,Unknown,Unknown,Unknown,"['90&Rsquor;|1:1|Mateo Kovačić', '116&Rsquor;|1:1|Borna Barišić']","['64&Rsquor;|1:1|Takuma Asano|For Daizen Maeda', '64&Rsquor;|1:1|Kaoru Mitoma|For Yuto Nagatomo', '75&Rsquor;|1:1|Hiroki Sakai|For Daichi Kamada', '87&Rsquor;|1:1|Takumi Minamino|For Ritsu Doan', '106&Rsquor;|1:1|Ao Tanaka|For Hidemasa Morita']","['62&Rsquor;|1:1|Ante Budimir|For Bruno Petković', '68&Rsquor;|1:1|Mario Pašalić|For Andrej Kramarić', '99&Rsquor;|1:1|Nikola Vlašić|For Mateo Kovačić', '99&Rsquor;|1:1|Lovro Majer|For Luka Modrić', '106&Rsquor;|1:1|Marko Livaja|For Ante Budimir', '106&Rsquor;|1:1|Mislav Oršić|For Ivan Perišić']"
2022,06-12-2022,Portugal,Switzerland,6,1,5,Portugal,"Lusail Iconic Stadium, Lusail",83720,César Arturo Ramos,Unknown,6,2.3,0.0,1,1.2,0.0,Fernando Santos,Pepe,Murat Yakin,Granit Xhaka,César Arturo Ramos (Referee) · Alberto Morín (Ar1) · Miguel Ángel Hernández (Ar2) · István Kovács (4Th) · Drew Fischer (Var),Round Of 16,6–1,Qatar,Gonçalo Ramos · 17|Pepe · 33|Gonçalo Ramos · 51|Raphaël Guerreiro · 55|Gonçalo Ramos · 67|Rafael Leão · 90+2,Manuel Akanji · 58,"['17&Rsquor;|1:0|Gonçalo Ramos|Assist:|João Félix', '33&Rsquor;|2:0|Pepe|Assist:|Bruno Fernandes', '51&Rsquor;|3:0|Gonçalo Ramos|Assist:|Diogo Dalot', '55&Rsquor;|4:0|Raphaël Guerreiro|Assist:|Gonçalo Ramos', '67&Rsquor;|5:1|Gonçalo Ramos|Assist:|João Félix', '90+2&Rsquor;|6:1|Rafael Leão|Assist:|Raphaël Guerreiro']",['58&Rsquor;|4:1|Manuel Akanji'],Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"['43&Rsquor;|2:0|Fabian Schär', '59&Rsquor;|4:1|Eray Cömert']","['73&Rsquor;|5:1|Cristiano Ronaldo|For Gonçalo Ramos', '74&Rsquor;|5:1|Ricardo Horta|For João Félix', '74&Rsquor;|5:1|Vitinha|For Otávio', '81&Rsquor;|5:1|Rúben Neves|For Bernardo Silva', '87&Rsquor;|5:1|Rafael Leão|For Bruno Fernandes']","['46&Rsquor;|2:0|Eray Cömert|For Fabian Schär', '54&Rsquor;|3:0|Denis Zakaria|For Remo Freuler', '54&Rsquor;|3:0|Haris Seferović|For Djibril Sow', '66&Rsquor;|4:1|Noah Okafor|For Ruben Vargas', '89&Rsquor;|5:1|Ardon Jasari|For Breel Embolo']"
2022,06-12-2022,Morocco,Spain,3,0,3,Morocco,"Education City Stadium, Doha",44667,Fernando Rapallini,Morocco Won On Penalty Kicks Following Extra Time,0,0.7,3.0,0,1.0,0.0,Hoalid Regragui,Romain Saïss,Luis Enrique,Sergio Busquets,Fernando Rapallini (Referee) · Juan Pablo Belatti (Ar1) · Diego Bonfá (Ar2) · Raphael Claus (4Th) · Mauro Vigliano (Var),Round Of 16,(3) 0–0 (0),Qatar,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"['1|1:0|Abdelhamid Sabiri', '3|2:0|Hakim Ziyech', '7|3:0|Achraf Hakimi']",Unknown,['5|2:0|Badr Banoun'],"['2|1:0|Pablo Sarabia', '4|2:0|Carlos Soler', '6|2:0|Sergio Busquets']",Unknown,Unknown,Unknown,Unknown,['90&Rsquor;|0:0|Romain Saïss'],['77&Rsquor;|0:0|Aymeric Laporte'],"['66&Rsquor;|0:0|Abdessamad Ezzalzouli|For Sofiane Boufal', '82&Rsquor;|0:0|Walid Cheddira|For Selim Amallah', '82&Rsquor;|0:0|Abdelhamid Sabiri|For Youssef En-Nesyri', '82&Rsquor;|0:0|Yahya Attiat Allah|For Noussair Mazraoui', '84&Rsquor;|0:0|Jawad El Yamiq|For Nayef Aguerd', '120&Rsquor;|0:0|Badr Banoun|For Azzedine Ounahi']","['63&Rsquor;|0:0|Álvaro Morata|For Marco Asensio', '63&Rsquor;|0:0|Carlos Soler|For Gavi', '75&Rsquor;|0:0|Nico Williams|For Ferrán Torres', '98&Rsquor;|0:0|Ansu Fati|For Dani Olmo', '98&Rsquor;|0:0|Alejandro Balde|For Jordi Alba', '118&Rsquor;|0:0|Pablo Sarabia|For Nico Williams']"
2022,09-12-2022,Netherlands,Argentina,3,2,1,Netherlands,"Lusail Iconic Stadium, Lusail",88235,Antonio Matéu,Argentina Won On Penalty Kicks Following Extra Time,2,0.6,3.0,2,1.9,4.0,Louis Van Gaal,Virgil Van Dijk,Lionel Scaloni,Lionel Messi,Antonio Matéu (Referee) · Pau Cebrián (Ar1) · Roberto Díaz (Ar2) · Victor Gomes (4Th) · Alejandro Hernández (Var),Quarter-Finals,(3) 2–2 (4),Qatar,Wout Weghorst · 83|Wout Weghorst · 90+11,Nahuel Molina · 35,"['83&Rsquor;|1:2|Wout Weghorst|Assist:|Steven Berghuis', '90+11&Rsquor;|2:2|Wout Weghorst|Assist:|Teun Koopmeiners']",['35&Rsquor;|0:1|Nahuel Molina|Assist:|Lionel Messi'],Unknown,Unknown,Unknown,Lionel Messi (P) · 73,Unknown,Unknown,"['5|1:2|Teun Koopmeiners', '7|2:3|Wout Weghorst', '9|3:3|Luuk De Jong']","['2|0:1|Lionel Messi', '4|0:2|Leandro Paredes', '6|1:3|Gonzalo Montiel', '10|3:4|Lautaro Martínez']","['1|0:0|Virgil Van Dijk', '3|0:1|Steven Berghuis']",['8|2:3|Enzo Fernández'],Unknown,Unknown,Denzel Dumfries · 120+3,Unknown,"['43&Rsquor;|0:1|Jurriën Timber', '45+2&Rsquor;|0:1|Wout Weghorst', '75&Rsquor;|0:2|Memphis', '88&Rsquor;|1:2|Steven Berghuis', '90+12&Rsquor;|2:2|Steven Bergwijn', '120+2&Rsquor;|2:2|Noa Lang', '120+2&Rsquor;|2:2|Denzel Dumfries']","['31&Rsquor;|0:0|Walter Samuel', '43&Rsquor;|0:1|Marcos Acuña', '45&Rsquor;|0:1|Cristian Romero', '75&Rsquor;|0:2|Lisandro Martínez', '89&Rsquor;|1:2|Leandro Paredes', '90&Rsquor;|1:2|Lionel Scaloni', '90+10&Rsquor;|1:2|Lionel Messi', '90+12&Rsquor;|2:2|Nicolás Otamendi', '109&Rsquor;|2:2|Gonzalo Montiel', '112&Rsquor;|2:2|Germán Pezzella']","['46&Rsquor;|0:1|Steven Berghuis|For Steven Bergwijn', '46&Rsquor;|0:1|Teun Koopmeiners|For Marten De Roon', '64&Rsquor;|0:1|Luuk De Jong|For Daley Blind', '78&Rsquor;|0:2|Wout Weghorst|For Memphis', '113&Rsquor;|2:2|Noa Lang|For Cody Gakpo']","['66&Rsquor;|0:1|Leandro Paredes|For Rodrigo De Paul', '78&Rsquor;|0:2|Nicolás Tagliafico|For Marcos Acuña', '78&Rsquor;|0:2|Germán Pezzella|For Cristian Romero', '82&Rsquor;|0:2|Lautaro Martínez|For Julián Álvarez', '106&Rsquor;|2:2|Gonzalo Montiel|For Nahuel Molina', '112&Rsquor;|2:2|Ángel Di María|For Lisandro Martínez']"
2022,09-12-2022,Croatia,Brazil,4,1,3,Croatia,"Education City Stadium, Doha",43893,Michael Oliver,Croatia Won On Penalty Kicks Following Extra Time,1,0.6,4.0,1,2.5,2.0,Zlatko Dalić,Luka Modrić,Tite,Thiago Silva,Michael Oliver (Referee) · Stuart Burt (Ar1) · Gary Beswick (Ar2) · Mustapha Ghorbal (4Th) · Pol Van Boekel (Var),Quarter-Finals,(4) 1–1 (2),Qatar,Bruno Petković · 117,Neymar · 105+1,['117&Rsquor;|1:1|Bruno Petković|Assist:|Mislav Oršić'],['105+1&Rsquor;|0:1|Neymar|Assist:|Lucas Paquetá'],Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"['1|1:0|Nikola Vlašić', '3|2:0|Lovro Majer', '5|3:1|Luka Modrić', '7|4:2|Mislav Oršić']","['4|2:1|Casemiro', '6|3:2|Pedro']",Unknown,"['2|1:0|Rodrygo', '8|4:2|Marquinhos']",Unknown,Unknown,Unknown,Unknown,"['31&Rsquor;|0:0|Marcelo Brozović', '117&Rsquor;|1:1|Bruno Petković']","['25&Rsquor;|0:0|Danilo', '68&Rsquor;|0:0|Casemiro', '77&Rsquor;|0:0|Marquinhos']","['72&Rsquor;|0:0|Nikola Vlašić|For Mario Pašalić', '72&Rsquor;|0:0|Bruno Petković|For Andrej Kramarić', '106&Rsquor;|0:1|Lovro Majer|For Mateo Kovačić', '110&Rsquor;|0:1|Ante Budimir|For Borna Sosa', '114&Rsquor;|0:1|Mislav Oršić|For Marcelo Brozović']","['56&Rsquor;|0:0|Antony|For Raphinha', '64&Rsquor;|0:0|Rodrygo|For Vinicius Júnior', '84&Rsquor;|0:0|Pedro|For Richarlison', '106&Rsquor;|0:1|Alex Sandro|For Éder Militão', '106&Rsquor;|0:1|Fred|For Lucas Paquetá']"
